Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.655","47,43%"
"GALICIA","MULLERES","83.867","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.780","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.678","52,53%"
"A.S. FERROL","HOMES","4.973","46,74%"
"A.S. FERROL","MULLERES","5.667","53,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.432","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.336","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.510","46,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.620","53,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.695","47,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.604","52,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.629","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.549","52,07%"
"A.S. VIGO","HOMES","16.636","47,46%"
"A.S. VIGO","MULLERES","18.413","52,54%"
