Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","139.454","46,06%"
"GALICIA","MULLERES","163.283","53,94%"

"A.S. A CORUÑA E CEE","HOMES","30.278","46,08%"
"A.S. A CORUÑA E CEE","MULLERES","35.424","53,92%"
"A.S. FERROL","HOMES","9.182","45,89%"
"A.S. FERROL","MULLERES","10.826","54,11%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.163","45,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.207","54,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.644","45,06%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","20.295","54,94%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.311","46,16%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.027","53,84%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.555","46,44%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.399","53,56%"
"A.S. VIGO","HOMES","33.289","46,64%"
"A.S. VIGO","MULLERES","38.079","53,36%"
"SEN A.S. ASIGNADA","HOMES","32","55,17%"
"SEN A.S. ASIGNADA","MULLERES","26","44,83%"
