Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.313","44,98%"
"GALICIA","MULLERES","194.838","55,02%"

"A.S. A CORUÑA E CEE","HOMES","34.857","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","43.000","55,23%"
"A.S. FERROL","HOMES","11.199","44,3%"
"A.S. FERROL","MULLERES","14.081","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.658","44,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.269","55,77%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.224","43,92%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.542","56,08%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.298","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.168","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.030","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.032","54,34%"
"A.S. VIGO","HOMES","36.934","45,85%"
"A.S. VIGO","MULLERES","43.620","54,15%"
"SEN A.S. ASIGNADA","HOMES","113","47,28%"
"SEN A.S. ASIGNADA","MULLERES","126","52,72%"
