Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.992","45,1%"
"GALICIA","MULLERES","204.517","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.142","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","45.788","55,21%"
"A.S. FERROL","HOMES","12.099","44,5%"
"A.S. FERROL","MULLERES","15.087","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.765","44,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.363","55,46%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.280","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.634","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.116","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.039","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.142","45,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.282","54,27%"
"A.S. VIGO","HOMES","38.331","45,89%"
"A.S. VIGO","MULLERES","45.193","54,11%"
"SEN A.S. ASIGNADA","HOMES","117","47,18%"
"SEN A.S. ASIGNADA","MULLERES","131","52,82%"
