Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.823","45,11%"
"GALICIA","MULLERES","205.389","54,89%"

"A.S. A CORUÑA E CEE","HOMES","37.322","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","46.014","55,22%"
"A.S. FERROL","HOMES","12.188","44,54%"
"A.S. FERROL","MULLERES","15.177","55,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.898","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.515","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.347","44,2%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.688","55,8%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.184","45,37%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.102","54,63%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.290","45,77%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.411","54,23%"
"A.S. VIGO","HOMES","38.479","45,9%"
"A.S. VIGO","MULLERES","45.351","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
