Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","47.781","46,36%"
"GALICIA","MULLERES","55.279","53,64%"

"A.S. A CORUÑA E CEE","HOMES","11.368","46,65%"
"A.S. A CORUÑA E CEE","MULLERES","13.000","53,35%"
"A.S. FERROL","HOMES","3.491","45,61%"
"A.S. FERROL","MULLERES","4.163","54,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.130","46,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.945","53,68%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.941","45,78%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.037","54,22%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.268","46,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.055","53,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.207","47,01%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.124","52,99%"
"A.S. VIGO","HOMES","9.376","46,12%"
"A.S. VIGO","MULLERES","10.955","53,88%"
