Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","144.562","45,69%"
"GALICIA","MULLERES","171.868","54,31%"

"A.S. A CORUÑA E CEE","HOMES","31.386","45,66%"
"A.S. A CORUÑA E CEE","MULLERES","37.346","54,34%"
"A.S. FERROL","HOMES","9.775","45,22%"
"A.S. FERROL","MULLERES","11.843","54,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.787","44,8%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","19.454","55,2%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.335","44,73%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","21.423","55,27%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.806","45,83%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.867","54,17%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.185","46,25%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.294","53,75%"
"A.S. VIGO","HOMES","34.239","46,37%"
"A.S. VIGO","MULLERES","39.600","53,63%"
"SEN A.S. ASIGNADA","HOMES","49","54,44%"
"SEN A.S. ASIGNADA","MULLERES","41","45,56%"
