Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.985","45,04%"
"GALICIA","MULLERES","202.549","54,96%"

"A.S. A CORUÑA E CEE","HOMES","36.641","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.258","55,26%"
"A.S. FERROL","HOMES","11.932","44,46%"
"A.S. FERROL","MULLERES","14.904","55,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.507","44,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.134","55,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.992","44,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.397","55,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.922","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.907","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.871","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.000","54,31%"
"A.S. VIGO","HOMES","38.000","45,88%"
"A.S. VIGO","MULLERES","44.816","54,12%"
"SEN A.S. ASIGNADA","HOMES","120","47,43%"
"SEN A.S. ASIGNADA","MULLERES","133","52,57%"
