Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","25.377","45,73%"
"GALICIA","MULLERES","30.117","54,27%"

"A.S. A CORUÑA E CEE","HOMES","5.583","46,22%"
"A.S. A CORUÑA E CEE","MULLERES","6.496","53,78%"
"A.S. FERROL","HOMES","1.626","44,5%"
"A.S. FERROL","MULLERES","2.028","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.967","45,86%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.502","54,14%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.463","44,51%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.317","55,49%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.793","45,68%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.321","54,32%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.882","46,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.415","53,21%"
"A.S. VIGO","HOMES","5.063","45,61%"
"A.S. VIGO","MULLERES","6.038","54,39%"
