Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.335","45,1%"
"GALICIA","MULLERES","204.914","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.225","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.914","55,23%"
"A.S. FERROL","HOMES","12.125","44,48%"
"A.S. FERROL","MULLERES","15.135","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.807","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.396","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.308","44,16%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.675","55,84%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.155","45,36%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.077","54,64%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.195","45,74%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.324","54,26%"
"A.S. VIGO","HOMES","38.404","45,9%"
"A.S. VIGO","MULLERES","45.261","54,1%"
"SEN A.S. ASIGNADA","HOMES","116","46,77%"
"SEN A.S. ASIGNADA","MULLERES","132","53,23%"
