Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.426","45,19%"
"GALICIA","MULLERES","207.938","54,81%"

"A.S. A CORUÑA E CEE","HOMES","37.970","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.717","55,16%"
"A.S. FERROL","HOMES","12.408","44,61%"
"A.S. FERROL","MULLERES","15.404","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.336","44,76%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.868","55,24%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.657","44,31%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.962","55,69%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.382","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.268","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.631","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.756","54,18%"
"A.S. VIGO","HOMES","38.929","45,93%"
"A.S. VIGO","MULLERES","45.833","54,07%"
"SEN A.S. ASIGNADA","HOMES","113","46,5%"
"SEN A.S. ASIGNADA","MULLERES","130","53,5%"
