Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.227","44,99%"
"GALICIA","MULLERES","200.774","55,01%"

"A.S. A CORUÑA E CEE","HOMES","36.196","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.723","55,27%"
"A.S. FERROL","HOMES","11.732","44,33%"
"A.S. FERROL","MULLERES","14.731","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.267","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.921","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.813","44%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.214","56%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.793","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.766","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.596","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.731","54,37%"
"A.S. VIGO","HOMES","37.709","45,84%"
"A.S. VIGO","MULLERES","44.554","54,16%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
