Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","145.239","45,64%"
"GALICIA","MULLERES","172.988","54,36%"

"A.S. A CORUÑA E CEE","HOMES","31.553","45,63%"
"A.S. A CORUÑA E CEE","MULLERES","37.601","54,37%"
"A.S. FERROL","HOMES","9.856","45,17%"
"A.S. FERROL","MULLERES","11.963","54,83%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.858","44,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","19.632","55,32%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.428","44,67%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","21.584","55,33%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.891","45,81%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.983","54,19%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.261","46,23%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.404","53,77%"
"A.S. VIGO","HOMES","34.342","46,33%"
"A.S. VIGO","MULLERES","39.778","53,67%"
"SEN A.S. ASIGNADA","HOMES","50","53,76%"
"SEN A.S. ASIGNADA","MULLERES","43","46,24%"
