Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","173.700","45,25%"
"GALICIA","MULLERES","210.198","54,75%"

"A.S. A CORUÑA E CEE","HOMES","38.595","44,91%"
"A.S. A CORUÑA E CEE","MULLERES","47.352","55,09%"
"A.S. FERROL","HOMES","12.523","44,63%"
"A.S. FERROL","MULLERES","15.538","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.736","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.238","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.952","44,47%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.161","55,53%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.529","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.450","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","23.009","45,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","27.086","54,07%"
"A.S. VIGO","HOMES","39.247","45,91%"
"A.S. VIGO","MULLERES","46.248","54,09%"
"SEN A.S. ASIGNADA","HOMES","109","46,58%"
"SEN A.S. ASIGNADA","MULLERES","125","53,42%"
