Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.257","44,98%"
"GALICIA","MULLERES","199.698","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.948","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.424","55,27%"
"A.S. FERROL","HOMES","11.626","44,29%"
"A.S. FERROL","MULLERES","14.621","55,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.147","44,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.790","55,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.705","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.125","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.706","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.649","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.452","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.563","54,37%"
"A.S. VIGO","HOMES","37.550","45,83%"
"A.S. VIGO","MULLERES","44.392","54,17%"
"SEN A.S. ASIGNADA","HOMES","123","47,86%"
"SEN A.S. ASIGNADA","MULLERES","134","52,14%"
