Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.570","44,97%"
"GALICIA","MULLERES","196.508","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.198","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","43.517","55,28%"
"A.S. FERROL","HOMES","11.323","44,3%"
"A.S. FERROL","MULLERES","14.237","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.835","44,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.451","55,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.395","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.758","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.420","45,18%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.348","54,82%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.169","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.222","54,37%"
"A.S. VIGO","HOMES","37.110","45,84%"
"A.S. VIGO","MULLERES","43.843","54,16%"
"SEN A.S. ASIGNADA","HOMES","120","47,62%"
"SEN A.S. ASIGNADA","MULLERES","132","52,38%"
