Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.182","44,98%"
"GALICIA","MULLERES","195.969","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.083","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","43.331","55,26%"
"A.S. FERROL","HOMES","11.287","44,31%"
"A.S. FERROL","MULLERES","14.185","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.782","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.397","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.350","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.696","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.390","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.292","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.117","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.150","54,36%"
"A.S. VIGO","HOMES","37.054","45,84%"
"A.S. VIGO","MULLERES","43.786","54,16%"
"SEN A.S. ASIGNADA","HOMES","119","47,41%"
"SEN A.S. ASIGNADA","MULLERES","132","52,59%"
