Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.317","45,1%"
"GALICIA","MULLERES","204.894","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.222","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.912","55,23%"
"A.S. FERROL","HOMES","12.130","44,49%"
"A.S. FERROL","MULLERES","15.134","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.803","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.393","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.314","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.674","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.150","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.073","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.186","45,74%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.319","54,26%"
"A.S. VIGO","HOMES","38.396","45,9%"
"A.S. VIGO","MULLERES","45.257","54,1%"
"SEN A.S. ASIGNADA","HOMES","116","46,77%"
"SEN A.S. ASIGNADA","MULLERES","132","53,23%"
