Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.526","45,21%"
"GALICIA","MULLERES","209.061","54,79%"

"A.S. A CORUÑA E CEE","HOMES","38.282","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","47.074","55,15%"
"A.S. FERROL","HOMES","12.465","44,63%"
"A.S. FERROL","MULLERES","15.464","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.556","44,84%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.052","55,16%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.798","44,4%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.045","55,6%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.420","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.336","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.832","45,89%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.918","54,11%"
"A.S. VIGO","HOMES","39.062","45,9%"
"A.S. VIGO","MULLERES","46.045","54,1%"
"SEN A.S. ASIGNADA","HOMES","111","46,64%"
"SEN A.S. ASIGNADA","MULLERES","127","53,36%"
