Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.988","45,01%"
"GALICIA","MULLERES","201.541","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.379","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.941","55,26%"
"A.S. FERROL","HOMES","11.809","44,41%"
"A.S. FERROL","MULLERES","14.784","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.368","44,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.027","55,63%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.880","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.289","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.855","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.826","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.732","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.871","54,35%"
"A.S. VIGO","HOMES","37.844","45,86%"
"A.S. VIGO","MULLERES","44.669","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
