Fecha,Area_Sanitaria,Hospital,Tipo_Hospital,Camas_Ocupadas_HOS,Camas_Ocupadas_UC
2022-01-20 18:00:00,"A.S. A CORUÑA E CEE","CENTRO ONCOLOXICO DE GALICIA","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. A CORUÑA E CEE","C.H.U. A CORUÑA","PÚBLICO","121","12"
2022-01-20 18:00:00,"A.S. A CORUÑA E CEE","HM MODELO-BELEN","PRIVADO","4","1"
2022-01-20 18:00:00,"A.S. A CORUÑA E CEE","HOSPITAL QUIRONSALUD A CORUÑA","PRIVADO","1","0"
2022-01-20 18:00:00,"A.S. A CORUÑA E CEE","HOSPITAL SAN RAFAEL","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. A CORUÑA E CEE","H.PUBLICO VIRXE DA XUNQUEIRA","PÚBLICO","2","0"
2022-01-20 18:00:00,"A.S. FERROL","C.H.U. DE FERROL","PÚBLICO","34","2"
2022-01-20 18:00:00,"A.S. FERROL","HOSPITAL JUAN CARDONA","PRIVADO","1","0"
2022-01-20 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","C.H.U. DE LUGO","PÚBLICO","38","6"
2022-01-20 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","HOSPITAL POLUSA","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","H.PUBLICO DA MARIÑA","PÚBLICO","8","0"
2022-01-20 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","H.PUBLICO DE MONFORTE","PÚBLICO","5","0"
2022-01-20 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","SANATORIO NOSA SEÑORA DOS OLLOS GRANDES","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","CENTRO MÉDICO DEL CARMEN, S.A","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","C.H.U. DE OURENSE","PÚBLICO","48","8"
2022-01-20 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","CLINICA SANTA TERESA","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","H.PUBLICO DE VALDEORRAS","PÚBLICO","14","0"
2022-01-20 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","H.PUBLICO DE VERIN","PÚBLICO","5","0"
2022-01-20 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","C.H.U. DE PONTEVEDRA","PÚBLICO","66","8"
2022-01-20 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","HOSPITAL QUIRONSALUD MIGUEL DOMINGUEZ","PRIVADO","2","0"
2022-01-20 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","H.PUBLICO DO SALNES","PÚBLICO","13","0"
2022-01-20 18:00:00,"A.S. SANTIAGO E BARBANZA","C.H.U. DE SANTIAGO","PÚBLICO","78","7"
2022-01-20 18:00:00,"A.S. SANTIAGO E BARBANZA","HOSPITAL HM ROSALEDA - HM LA ESPERANZA","PRIVADO","2","0"
2022-01-20 18:00:00,"A.S. SANTIAGO E BARBANZA","H.PUBLICO DA BARBANZA","PÚBLICO","0","0"
2022-01-20 18:00:00,"A.S. VIGO","CENTRO MEDICO PINTADO","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. VIGO","C.H.U. DE VIGO","PÚBLICO","49","5"
2022-01-20 18:00:00,"A.S. VIGO","CONCHEIRO CENTRO MEDICO QUIRURGICO","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. VIGO","CONCHEIRO CENTRO MEDICO QUIRURGICO - AVDA. MADRID","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. VIGO","CONCHEIRO CENTRO MEDICO QUIRURGICO - RUA MANUEL OLIVIE","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. VIGO","FREMAP, HOSPITAL DE VIGO","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. VIGO","HOSPITAL HM VIGO","PRIVADO","0","0"
2022-01-20 18:00:00,"A.S. VIGO","HOSPITAL POVISA","PRIVADO","13","4"
2022-01-20 18:00:00,"A.S. VIGO","VITHAS HOSPITAL NOSA SEÑORA DE FATIMA","PRIVADO","3","0"
2022-01-20 18:00:00,"GALICIA","-","-","507","53"
