Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.953","44,98%"
"GALICIA","MULLERES","195.619","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.023","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.223","55,24%"
"A.S. FERROL","HOMES","11.266","44,33%"
"A.S. FERROL","MULLERES","14.148","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.749","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.355","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.321","43,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.650","56,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.348","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.256","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.100","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.124","54,35%"
"A.S. VIGO","HOMES","37.026","45,85%"
"A.S. VIGO","MULLERES","43.731","54,15%"
"SEN A.S. ASIGNADA","HOMES","120","47,62%"
"SEN A.S. ASIGNADA","MULLERES","132","52,38%"
