Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","125.985","46,67%"
"GALICIA","MULLERES","143.991","53,33%"

"A.S. A CORUÑA E CEE","HOMES","27.351","46,72%"
"A.S. A CORUÑA E CEE","MULLERES","31.188","53,28%"
"A.S. FERROL","HOMES","8.233","46,58%"
"A.S. FERROL","MULLERES","9.441","53,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","13.453","46,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","15.624","53,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.830","46,11%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","17.333","53,89%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.857","46,77%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","16.911","53,23%"
"A.S. SANTIAGO E BARBANZA","HOMES","16.713","46,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","19.054","53,27%"
"A.S. VIGO","HOMES","30.548","47,01%"
"A.S. VIGO","MULLERES","34.440","52,99%"
