Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","51.683","46,53%"
"GALICIA","MULLERES","59.387","53,47%"

"A.S. A CORUÑA E CEE","HOMES","12.303","46,75%"
"A.S. A CORUÑA E CEE","MULLERES","14.015","53,25%"
"A.S. FERROL","HOMES","3.634","45,72%"
"A.S. FERROL","MULLERES","4.315","54,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.445","46,62%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.234","53,38%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.272","46,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.349","53,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.851","46,92%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.620","53,08%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.700","47,1%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.649","52,9%"
"A.S. VIGO","HOMES","10.478","46,19%"
"A.S. VIGO","MULLERES","12.205","53,81%"
