Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","153.843","45,18%"
"GALICIA","MULLERES","186.688","54,82%"

"A.S. A CORUÑA E CEE","HOMES","33.559","45,06%"
"A.S. A CORUÑA E CEE","MULLERES","40.914","54,94%"
"A.S. FERROL","HOMES","10.632","44,68%"
"A.S. FERROL","MULLERES","13.162","55,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.907","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.300","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.527","44,16%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.424","55,84%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.760","45,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.373","54,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.389","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.111","54,18%"
"A.S. VIGO","HOMES","35.993","45,96%"
"A.S. VIGO","MULLERES","42.326","54,04%"
"SEN A.S. ASIGNADA","HOMES","76","49,35%"
"SEN A.S. ASIGNADA","MULLERES","78","50,65%"
