Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.391","44,98%"
"GALICIA","MULLERES","194.953","55,02%"

"A.S. A CORUÑA E CEE","HOMES","34.875","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","43.031","55,23%"
"A.S. FERROL","HOMES","11.204","44,3%"
"A.S. FERROL","MULLERES","14.089","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.675","44,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.279","55,76%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.234","43,92%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.558","56,08%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.306","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.179","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.041","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.049","54,35%"
"A.S. VIGO","HOMES","36.942","45,84%"
"A.S. VIGO","MULLERES","43.639","54,16%"
"SEN A.S. ASIGNADA","HOMES","114","46,91%"
"SEN A.S. ASIGNADA","MULLERES","129","53,09%"
