Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.151","46,61%"
"GALICIA","MULLERES","60.872","53,39%"

"A.S. A CORUÑA E CEE","HOMES","12.543","46,84%"
"A.S. A CORUÑA E CEE","MULLERES","14.237","53,16%"
"A.S. FERROL","HOMES","3.705","45,79%"
"A.S. FERROL","MULLERES","4.387","54,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.604","46,66%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.407","53,34%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.385","46,08%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.472","53,92%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.029","47,06%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.782","52,94%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.943","47,18%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.893","52,82%"
"A.S. VIGO","HOMES","10.942","46,29%"
"A.S. VIGO","MULLERES","12.694","53,71%"
