Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","22.802","45,6%"
"GALICIA","MULLERES","27.199","54,4%"

"A.S. A CORUÑA E CEE","HOMES","5.207","46,17%"
"A.S. A CORUÑA E CEE","MULLERES","6.071","53,83%"
"A.S. FERROL","HOMES","1.419","44,26%"
"A.S. FERROL","MULLERES","1.787","55,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.769","45,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.300","54,37%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.214","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.041","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.440","45,98%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.867","54,02%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.329","46,57%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.820","53,43%"
"A.S. VIGO","HOMES","4.424","45,43%"
"A.S. VIGO","MULLERES","5.313","54,57%"
