Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","139.887","46,04%"
"GALICIA","MULLERES","163.955","53,96%"

"A.S. A CORUÑA E CEE","HOMES","30.356","46,05%"
"A.S. A CORUÑA E CEE","MULLERES","35.559","53,95%"
"A.S. FERROL","HOMES","9.240","45,84%"
"A.S. FERROL","MULLERES","10.919","54,16%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.223","45,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.292","54,58%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.687","45,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","20.362","54,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.353","46,14%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.090","53,86%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.607","46,43%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.472","53,57%"
"A.S. VIGO","HOMES","33.386","46,61%"
"A.S. VIGO","MULLERES","38.235","53,39%"
"SEN A.S. ASIGNADA","HOMES","35","57,38%"
"SEN A.S. ASIGNADA","MULLERES","26","42,62%"
