Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","169.134","45,12%"
"GALICIA","MULLERES","205.721","54,88%"

"A.S. A CORUÑA E CEE","HOMES","37.387","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","46.081","55,21%"
"A.S. FERROL","HOMES","12.213","44,55%"
"A.S. FERROL","MULLERES","15.200","55,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.972","44,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.590","55,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.385","44,22%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.717","55,78%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.215","45,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.130","54,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.323","45,77%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.453","54,23%"
"A.S. VIGO","HOMES","38.524","45,89%"
"A.S. VIGO","MULLERES","45.419","54,11%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
