Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","12.346","45,72%"
"GALICIA","MULLERES","14.659","54,28%"

"A.S. A CORUÑA E CEE","HOMES","3.187","46,11%"
"A.S. A CORUÑA E CEE","MULLERES","3.725","53,89%"
"A.S. FERROL","HOMES","530","44,54%"
"A.S. FERROL","MULLERES","660","55,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.501","44,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","1.883","55,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.289","44,33%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","2.874","55,67%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.155","47,69%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.267","52,31%"
"A.S. SANTIAGO E BARBANZA","HOMES","1.932","46,5%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.223","53,5%"
"A.S. VIGO","HOMES","1.752","46,36%"
"A.S. VIGO","MULLERES","2.027","53,64%"
