Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.061","45,07%"
"GALICIA","MULLERES","203.589","54,93%"

"A.S. A CORUÑA E CEE","HOMES","36.858","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","45.494","55,24%"
"A.S. FERROL","HOMES","12.020","44,47%"
"A.S. FERROL","MULLERES","15.009","55,53%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.675","44,53%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.259","55,47%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.192","44,13%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.561","55,87%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.009","45,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.977","54,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.028","45,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.150","54,28%"
"A.S. VIGO","HOMES","38.161","45,88%"
"A.S. VIGO","MULLERES","45.007","54,12%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
