Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.058","45,1%"
"GALICIA","MULLERES","204.595","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.151","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.814","55,22%"
"A.S. FERROL","HOMES","12.101","44,5%"
"A.S. FERROL","MULLERES","15.091","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.778","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.372","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.292","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.644","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.126","45,36%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.041","54,64%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.152","45,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.287","54,27%"
"A.S. VIGO","HOMES","38.341","45,89%"
"A.S. VIGO","MULLERES","45.215","54,11%"
"SEN A.S. ASIGNADA","HOMES","117","47,18%"
"SEN A.S. ASIGNADA","MULLERES","131","52,82%"
