Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","155.672","45,1%"
"GALICIA","MULLERES","189.492","54,9%"

"A.S. A CORUÑA E CEE","HOMES","34.003","44,94%"
"A.S. A CORUÑA E CEE","MULLERES","41.661","55,06%"
"A.S. FERROL","HOMES","10.802","44,56%"
"A.S. FERROL","MULLERES","13.440","55,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.110","44,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.580","55,78%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.739","44,1%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.752","55,9%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.949","45,34%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.638","54,66%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.612","45,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.458","54,27%"
"A.S. VIGO","HOMES","36.372","45,9%"
"A.S. VIGO","MULLERES","42.877","54,1%"
"SEN A.S. ASIGNADA","HOMES","85","49,71%"
"SEN A.S. ASIGNADA","MULLERES","86","50,29%"
