Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","104.201","47,51%"
"GALICIA","MULLERES","115.141","52,49%"

"A.S. A CORUÑA E CEE","HOMES","22.498","47,56%"
"A.S. A CORUÑA E CEE","MULLERES","24.806","52,44%"
"A.S. FERROL","HOMES","6.733","47,42%"
"A.S. FERROL","MULLERES","7.466","52,58%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","10.822","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","11.982","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","12.414","47,24%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","13.863","52,76%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","12.554","47,6%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","13.821","52,4%"
"A.S. SANTIAGO E BARBANZA","HOMES","13.922","47,42%"
"A.S. SANTIAGO E BARBANZA","MULLERES","15.437","52,58%"
"A.S. VIGO","HOMES","25.258","47,64%"
"A.S. VIGO","MULLERES","27.766","52,36%"
