Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.488","45,11%"
"GALICIA","MULLERES","205.058","54,89%"

"A.S. A CORUÑA E CEE","HOMES","37.256","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.940","55,22%"
"A.S. FERROL","HOMES","12.149","44,51%"
"A.S. FERROL","MULLERES","15.149","55,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.828","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.433","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.322","44,19%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.669","55,81%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.161","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.090","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.230","45,75%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.357","54,25%"
"A.S. VIGO","HOMES","38.427","45,9%"
"A.S. VIGO","MULLERES","45.289","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
