Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","79.609","47,49%"
"GALICIA","MULLERES","88.026","52,51%"

"A.S. A CORUÑA E CEE","HOMES","18.391","47,46%"
"A.S. A CORUÑA E CEE","MULLERES","20.358","52,54%"
"A.S. FERROL","HOMES","5.182","46,85%"
"A.S. FERROL","MULLERES","5.880","53,15%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.782","47,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.717","52,53%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","9.449","47,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","10.577","52,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","9.111","47,56%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","10.047","52,44%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.948","47,96%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.880","52,04%"
"A.S. VIGO","HOMES","17.746","47,56%"
"A.S. VIGO","MULLERES","19.567","52,44%"
