Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","150.640","45,34%"
"GALICIA","MULLERES","181.615","54,66%"

"A.S. A CORUÑA E CEE","HOMES","32.782","45,27%"
"A.S. A CORUÑA E CEE","MULLERES","39.638","54,73%"
"A.S. FERROL","HOMES","10.381","44,8%"
"A.S. FERROL","MULLERES","12.791","55,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.555","44,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.765","55,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.144","44,39%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.733","55,61%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.441","45,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.862","54,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.971","45,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.459","54,02%"
"A.S. VIGO","HOMES","35.299","46,08%"
"A.S. VIGO","MULLERES","41.301","53,92%"
"SEN A.S. ASIGNADA","HOMES","67","50,38%"
"SEN A.S. ASIGNADA","MULLERES","66","49,62%"
