Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.728","47,43%"
"GALICIA","MULLERES","83.948","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.806","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.703","52,53%"
"A.S. FERROL","HOMES","4.977","46,74%"
"A.S. FERROL","MULLERES","5.671","53,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.436","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.339","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.517","46,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.631","53,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.697","47,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.607","52,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.644","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.563","52,07%"
"A.S. VIGO","HOMES","16.651","47,46%"
"A.S. VIGO","MULLERES","18.434","52,54%"
