Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.280","45,1%"
"GALICIA","MULLERES","204.837","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.210","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.885","55,22%"
"A.S. FERROL","HOMES","12.125","44,48%"
"A.S. FERROL","MULLERES","15.132","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.805","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.392","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.317","44,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.674","55,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.145","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.070","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.181","45,74%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.310","54,26%"
"A.S. VIGO","HOMES","38.381","45,9%"
"A.S. VIGO","MULLERES","45.242","54,1%"
"SEN A.S. ASIGNADA","HOMES","116","46,77%"
"SEN A.S. ASIGNADA","MULLERES","132","53,23%"
