Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.601","45,2%"
"GALICIA","MULLERES","208.086","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.058","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.790","55,15%"
"A.S. FERROL","HOMES","12.405","44,6%"
"A.S. FERROL","MULLERES","15.408","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.360","44,77%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.879","55,23%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.684","44,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.959","55,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.365","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.262","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.658","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.787","54,18%"
"A.S. VIGO","HOMES","38.959","45,93%"
"A.S. VIGO","MULLERES","45.871","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
