Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.071","45,07%"
"GALICIA","MULLERES","203.593","54,93%"

"A.S. A CORUÑA E CEE","HOMES","36.858","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","45.494","55,24%"
"A.S. FERROL","HOMES","12.023","44,48%"
"A.S. FERROL","MULLERES","15.010","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.677","44,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.259","55,46%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.191","44,13%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.562","55,87%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.013","45,28%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.977","54,72%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.029","45,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.151","54,28%"
"A.S. VIGO","HOMES","38.162","45,88%"
"A.S. VIGO","MULLERES","45.008","54,12%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
