Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.095","45,2%"
"GALICIA","MULLERES","208.632","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.169","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.959","55,16%"
"A.S. FERROL","HOMES","12.439","44,63%"
"A.S. FERROL","MULLERES","15.431","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.480","44,8%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.001","55,2%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.747","44,38%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.000","55,62%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.395","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.307","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.757","45,87%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.855","54,13%"
"A.S. VIGO","HOMES","38.997","45,91%"
"A.S. VIGO","MULLERES","45.951","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,44%"
"SEN A.S. ASIGNADA","MULLERES","128","53,56%"
