Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.685","45,16%"
"GALICIA","MULLERES","207.242","54,84%"

"A.S. A CORUÑA E CEE","HOMES","37.800","44,82%"
"A.S. A CORUÑA E CEE","MULLERES","46.539","55,18%"
"A.S. FERROL","HOMES","12.345","44,57%"
"A.S. FERROL","MULLERES","15.352","55,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.220","44,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.781","55,3%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.542","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.854","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.341","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.254","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.495","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.645","54,22%"
"A.S. VIGO","HOMES","38.827","45,94%"
"A.S. VIGO","MULLERES","45.689","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
