Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.115","44,99%"
"GALICIA","MULLERES","194.570","55,01%"

"A.S. A CORUÑA E CEE","HOMES","34.792","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","42.924","55,23%"
"A.S. FERROL","HOMES","11.177","44,3%"
"A.S. FERROL","MULLERES","14.054","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.632","44,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.223","55,76%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.204","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.512","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.284","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.150","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.006","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.999","54,34%"
"A.S. VIGO","HOMES","36.909","45,85%"
"A.S. VIGO","MULLERES","43.586","54,15%"
"SEN A.S. ASIGNADA","HOMES","111","47,64%"
"SEN A.S. ASIGNADA","MULLERES","122","52,36%"
