Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.997","44,98%"
"GALICIA","MULLERES","199.416","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.904","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.346","55,26%"
"A.S. FERROL","HOMES","11.593","44,28%"
"A.S. FERROL","MULLERES","14.591","55,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.091","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.743","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.682","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.102","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.667","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.620","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.411","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.528","54,39%"
"A.S. VIGO","HOMES","37.526","45,83%"
"A.S. VIGO","MULLERES","44.352","54,17%"
"SEN A.S. ASIGNADA","HOMES","123","47,86%"
"SEN A.S. ASIGNADA","MULLERES","134","52,14%"
