Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.847","45,04%"
"GALICIA","MULLERES","202.373","54,96%"

"A.S. A CORUÑA E CEE","HOMES","36.620","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.217","55,25%"
"A.S. FERROL","HOMES","11.923","44,47%"
"A.S. FERROL","MULLERES","14.888","55,53%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.486","44,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.104","55,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.970","44,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.368","55,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.913","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.891","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.840","45,67%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.981","54,33%"
"A.S. VIGO","HOMES","37.975","45,88%"
"A.S. VIGO","MULLERES","44.791","54,12%"
"SEN A.S. ASIGNADA","HOMES","120","47,43%"
"SEN A.S. ASIGNADA","MULLERES","133","52,57%"
