Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.647","45,01%"
"GALICIA","MULLERES","201.180","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.287","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.839","55,27%"
"A.S. FERROL","HOMES","11.785","44,39%"
"A.S. FERROL","MULLERES","14.764","55,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.325","44,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.981","55,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.844","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.248","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.830","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.802","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.670","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.804","54,35%"
"A.S. VIGO","HOMES","37.785","45,86%"
"A.S. VIGO","MULLERES","44.608","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
