Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","22.375","45,65%"
"GALICIA","MULLERES","26.643","54,35%"

"A.S. A CORUÑA E CEE","HOMES","5.125","46,13%"
"A.S. A CORUÑA E CEE","MULLERES","5.984","53,87%"
"A.S. FERROL","HOMES","1.397","44,49%"
"A.S. FERROL","MULLERES","1.743","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.721","45,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.245","54,39%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.181","44,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.991","55,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.398","46,11%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.803","53,89%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.268","46,6%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.745","53,4%"
"A.S. VIGO","HOMES","4.285","45,5%"
"A.S. VIGO","MULLERES","5.132","54,5%"
