Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.398","47,43%"
"GALICIA","MULLERES","83.557","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.726","47,49%"
"A.S. A CORUÑA E CEE","MULLERES","19.599","52,51%"
"A.S. FERROL","HOMES","4.969","46,75%"
"A.S. FERROL","MULLERES","5.661","53,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.385","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.282","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.461","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.555","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.688","47,56%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.579","52,44%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.605","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.527","52,08%"
"A.S. VIGO","HOMES","16.564","47,44%"
"A.S. VIGO","MULLERES","18.354","52,56%"
