Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.454","47,43%"
"GALICIA","MULLERES","83.622","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.735","47,49%"
"A.S. A CORUÑA E CEE","MULLERES","19.606","52,51%"
"A.S. FERROL","HOMES","4.971","46,76%"
"A.S. FERROL","MULLERES","5.661","53,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.396","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.296","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.468","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.566","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.690","47,55%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.585","52,45%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.616","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.538","52,08%"
"A.S. VIGO","HOMES","16.578","47,44%"
"A.S. VIGO","MULLERES","18.370","52,56%"
