Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.587","45,01%"
"GALICIA","MULLERES","201.108","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.277","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.813","55,26%"
"A.S. FERROL","HOMES","11.779","44,39%"
"A.S. FERROL","MULLERES","14.759","55,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.316","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.979","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.840","44,02%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.235","55,98%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.826","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.795","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.661","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.793","54,35%"
"A.S. VIGO","HOMES","37.767","45,85%"
"A.S. VIGO","MULLERES","44.600","54,15%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
