Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.369","45,1%"
"GALICIA","MULLERES","204.941","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.232","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.920","55,22%"
"A.S. FERROL","HOMES","12.130","44,48%"
"A.S. FERROL","MULLERES","15.140","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.814","44,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.402","55,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.308","44,16%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.676","55,84%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.157","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.082","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.203","45,76%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.321","54,24%"
"A.S. VIGO","HOMES","38.410","45,9%"
"A.S. VIGO","MULLERES","45.269","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
