Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.873","44,98%"
"GALICIA","MULLERES","200.421","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.126","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.634","55,27%"
"A.S. FERROL","HOMES","11.692","44,31%"
"A.S. FERROL","MULLERES","14.692","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.211","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.863","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.768","43,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.187","56,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.770","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.730","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.543","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.694","54,39%"
"A.S. VIGO","HOMES","37.642","45,83%"
"A.S. VIGO","MULLERES","44.486","54,17%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
