Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","153.186","45,21%"
"GALICIA","MULLERES","185.642","54,79%"

"A.S. A CORUÑA E CEE","HOMES","33.414","45,12%"
"A.S. A CORUÑA E CEE","MULLERES","40.642","54,88%"
"A.S. FERROL","HOMES","10.568","44,7%"
"A.S. FERROL","MULLERES","13.072","55,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.828","44,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.179","55,72%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.460","44,2%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.302","55,8%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.687","45,39%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.276","54,61%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.311","45,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.003","54,17%"
"A.S. VIGO","HOMES","35.846","45,99%"
"A.S. VIGO","MULLERES","42.095","54,01%"
"SEN A.S. ASIGNADA","HOMES","72","49,66%"
"SEN A.S. ASIGNADA","MULLERES","73","50,34%"
