Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","119.418","46,93%"
"GALICIA","MULLERES","135.039","53,07%"

"A.S. A CORUÑA E CEE","HOMES","25.820","47%"
"A.S. A CORUÑA E CEE","MULLERES","29.120","53%"
"A.S. FERROL","HOMES","7.887","46,82%"
"A.S. FERROL","MULLERES","8.957","53,18%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","12.595","46,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","14.371","53,29%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.134","46,47%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","16.284","53,53%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.175","46,94%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","16.021","53,06%"
"A.S. SANTIAGO E BARBANZA","HOMES","15.823","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","17.854","53,02%"
"A.S. VIGO","HOMES","28.984","47,19%"
"A.S. VIGO","MULLERES","32.432","52,81%"
