Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.885","44,97%"
"GALICIA","MULLERES","199.287","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.880","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.309","55,26%"
"A.S. FERROL","HOMES","11.581","44,27%"
"A.S. FERROL","MULLERES","14.577","55,73%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.076","44,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.721","55,69%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.672","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.091","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.649","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.609","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.403","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.514","54,38%"
"A.S. VIGO","HOMES","37.501","45,83%"
"A.S. VIGO","MULLERES","44.333","54,17%"
"SEN A.S. ASIGNADA","HOMES","123","48,05%"
"SEN A.S. ASIGNADA","MULLERES","133","51,95%"
