Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","19.450","45,64%"
"GALICIA","MULLERES","23.169","54,36%"

"A.S. A CORUÑA E CEE","HOMES","4.542","46,2%"
"A.S. A CORUÑA E CEE","MULLERES","5.289","53,8%"
"A.S. FERROL","HOMES","1.166","43,9%"
"A.S. FERROL","MULLERES","1.490","56,1%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.347","45,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.795","54,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.007","44,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.799","55,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.975","46,64%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.260","53,36%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.908","46,36%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.364","53,64%"
"A.S. VIGO","HOMES","3.505","45,66%"
"A.S. VIGO","MULLERES","4.172","54,34%"
