Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.126","45,1%"
"GALICIA","MULLERES","204.685","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.165","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.847","55,23%"
"A.S. FERROL","HOMES","12.109","44,5%"
"A.S. FERROL","MULLERES","15.103","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.786","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.378","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.304","44,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.651","55,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.126","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.051","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.162","45,74%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.294","54,26%"
"A.S. VIGO","HOMES","38.358","45,89%"
"A.S. VIGO","MULLERES","45.230","54,11%"
"SEN A.S. ASIGNADA","HOMES","116","46,96%"
"SEN A.S. ASIGNADA","MULLERES","131","53,04%"
