Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","48.314","46,37%"
"GALICIA","MULLERES","55.888","53,63%"

"A.S. A CORUÑA E CEE","HOMES","11.541","46,66%"
"A.S. A CORUÑA E CEE","MULLERES","13.192","53,34%"
"A.S. FERROL","HOMES","3.527","45,66%"
"A.S. FERROL","MULLERES","4.198","54,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.187","46,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.974","53,53%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.977","45,76%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.084","54,24%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.323","46,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.106","53,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.253","46,95%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.195","53,05%"
"A.S. VIGO","HOMES","9.506","46,05%"
"A.S. VIGO","MULLERES","11.139","53,95%"
