Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","51.919","46,54%"
"GALICIA","MULLERES","59.628","53,46%"

"A.S. A CORUÑA E CEE","HOMES","12.335","46,76%"
"A.S. A CORUÑA E CEE","MULLERES","14.044","53,24%"
"A.S. FERROL","HOMES","3.650","45,77%"
"A.S. FERROL","MULLERES","4.324","54,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.463","46,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.249","53,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.281","46,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.369","53,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.880","46,91%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.655","53,09%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.739","47,1%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.691","52,9%"
"A.S. VIGO","HOMES","10.571","46,23%"
"A.S. VIGO","MULLERES","12.296","53,77%"
