Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","17.667","45,71%"
"GALICIA","MULLERES","20.982","54,29%"

"A.S. A CORUÑA E CEE","HOMES","4.139","45,99%"
"A.S. A CORUÑA E CEE","MULLERES","4.861","54,01%"
"A.S. FERROL","HOMES","1.054","43,84%"
"A.S. FERROL","MULLERES","1.350","56,16%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.094","45,11%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.548","54,89%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.872","44,16%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.632","55,84%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.772","46,94%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.003","53,06%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.691","46,56%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.089","53,44%"
"A.S. VIGO","HOMES","3.045","46,53%"
"A.S. VIGO","MULLERES","3.499","53,47%"
