Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.126","45,04%"
"GALICIA","MULLERES","202.683","54,96%"

"A.S. A CORUÑA E CEE","HOMES","36.683","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.303","55,26%"
"A.S. FERROL","HOMES","11.943","44,45%"
"A.S. FERROL","MULLERES","14.923","55,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.535","44,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.152","55,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.014","44,06%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.407","55,94%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.933","45,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.911","54,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.885","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.016","54,31%"
"A.S. VIGO","HOMES","38.012","45,88%"
"A.S. VIGO","MULLERES","44.838","54,12%"
"SEN A.S. ASIGNADA","HOMES","121","47,64%"
"SEN A.S. ASIGNADA","MULLERES","133","52,36%"
