Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.268","44,98%"
"GALICIA","MULLERES","199.716","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.951","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","44.432","55,28%"
"A.S. FERROL","HOMES","11.629","44,3%"
"A.S. FERROL","MULLERES","14.620","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.148","44,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.791","55,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.705","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.126","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.706","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.652","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.457","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.569","54,37%"
"A.S. VIGO","HOMES","37.549","45,82%"
"A.S. VIGO","MULLERES","44.392","54,18%"
"SEN A.S. ASIGNADA","HOMES","123","47,86%"
"SEN A.S. ASIGNADA","MULLERES","134","52,14%"
